File,ChangeType,FileHuman,WorkingDir,PrevName,severity,severityIcon
quickActions/Log__c.Manage.quickAction-meta.xml,A,QuickAction Log__c.Manage,,,log,📰
quickActions/Log__c.OpenViewer.quickAction-meta.xml,A,QuickAction Log__c.OpenViewer,,,log,📰
quickActions/NewAccount.quickAction-meta.xml,A,QuickAction NewAccount,,,log,📰
quickActions/NewCase.quickAction-meta.xml,A,QuickAction NewCase,,,log,📰
quickActions/NewContact.quickAction-meta.xml,A,QuickAction NewContact,,,log,📰
quickActions/NewEvent.quickAction-meta.xml,A,QuickAction NewEvent,,,log,📰
quickActions/NewGroup.quickAction-meta.xml,A,QuickAction NewGroup,,,log,📰
quickActions/NewLead.quickAction-meta.xml,A,QuickAction NewLead,,,log,📰
quickActions/NewNote.quickAction-meta.xml,A,QuickAction NewNote,,,log,📰
quickActions/NewOpportunity.quickAction-meta.xml,A,QuickAction NewOpportunity,,,log,📰
quickActions/NewTask.quickAction-meta.xml,A,QuickAction NewTask,,,log,📰
quickActions/Quote.SendEmail.quickAction-meta.xml,A,QuickAction Quote.SendEmail,,,log,📰
quickActions/SendEmail.quickAction-meta.xml,A,QuickAction SendEmail,,,log,📰
quickActions/Task.Defer.quickAction-meta.xml,A,QuickAction Task.Defer,,,log,📰
quickActions/Task.EditDescription.quickAction-meta.xml,A,QuickAction Task.EditDescription,,,log,📰
quickActions/Task.UpdatePriority.quickAction-meta.xml,A,QuickAction Task.UpdatePriority,,,log,📰
quickActions/Task.UpdateStatus.quickAction-meta.xml,A,QuickAction Task.UpdateStatus,,,log,📰
remoteSiteSettings/ApexDevNet.remoteSite-meta.xml,A,RemoteSiteSetting ApexDevNet,,,log,📰
remoteSiteSettings/Salesforce_Status_API.remoteSite-meta.xml,A,RemoteSiteSetting Salesforce_Status_API,,,log,📰
reportTypes/Program_Definition_sfdcSESv60.reportType-meta.xml,A,ReportType Program_Definition_sfdcSESv60,,,log,📰
reportTypes/Program_Definition_sfdcSESv61.reportType-meta.xml,A,ReportType Program_Definition_sfdcSESv61,,,log,📰
reportTypes/Program_Progress_sfdcSESv60.reportType-meta.xml,A,ReportType Program_Progress_sfdcSESv60,,,log,📰
reportTypes/Program_Progress_sfdcSESv61.reportType-meta.xml,A,ReportType Program_Progress_sfdcSESv61,,,log,📰
reportTypes/Program_Task_Progress_sfdcSESv60.reportType-meta.xml,A,ReportType Program_Task_Progress_sfdcSESv60,,,log,📰
reportTypes/Program_Task_Progress_sfdcSESv61.reportType-meta.xml,A,ReportType Program_Task_Progress_sfdcSESv61,,,log,📰
reportTypes/flow_orchestration_log_ootb_crt_two_four_eight.reportType-meta.xml,A,ReportType flow_orchestration_log_ootb_crt_two_four_eight,,,log,📰
reportTypes/flow_orchestration_run_ootb_crt_two_four_eight.reportType-meta.xml,A,ReportType flow_orchestration_run_ootb_crt_two_four_eight,,,log,📰
reportTypes/flow_orchestration_stage_run_ootb_crt_two_four_eight.reportType-meta.xml,A,ReportType flow_orchestration_stage_run_ootb_crt_two_four_eight,,,log,📰
reportTypes/flow_orchestration_step_run_ootb_crt_two_four_eight.reportType-meta.xml,A,ReportType flow_orchestration_step_run_ootb_crt_two_four_eight,,,log,📰
reportTypes/flow_orchestration_work_item_ootb_crt_two_four_eight.reportType-meta.xml,A,ReportType flow_orchestration_work_item_ootb_crt_two_four_eight,,,log,📰
reportTypes/screen_flows_prebuilt_crt.reportType-meta.xml,A,Flow reportTypes/screen_flows_prebuilt_crt.reportType-meta.xml,,,log,📰
reports/EBotR_v3.reportFolder-meta.xml,A,Report EBotR_v3.reportFolder-meta.xml,,,log,📰
reports/EBotR_v4.reportFolder-meta.xml,A,Report EBotR_v4.reportFolder-meta.xml,,,log,📰
reports/EBotR_v5.reportFolder-meta.xml,A,Report EBotR_v5.reportFolder-meta.xml,,,log,📰
reports/EinsteinBotReports.reportFolder-meta.xml,A,Report EinsteinBotReports.reportFolder-meta.xml,,,log,📰
reports/EinsteinBotReports_v2.reportFolder-meta.xml,A,Report EinsteinBotReports_v2.reportFolder-meta.xml,,,log,📰
reports/EnablementDashboardReports_sfdcSESv60.reportFolder-meta.xml,A,Report EnablementDashboardReports_sfdcSESv60.reportFolder-meta.xml,,,log,📰
reports/EnablementDashboardReports_sfdcSESv61.reportFolder-meta.xml,A,Report EnablementDashboardReports_sfdcSESv61.reportFolder-meta.xml,,,log,📰
reports/LogReports.reportFolder-meta.xml,A,Report LogReports.reportFolder-meta.xml,,,log,📰
reports/LogReports/LogDetails.report-meta.xml,A,Report LogReports/LogDetails.report-meta.xml,,,log,📰
reports/LogReports/LogEntryDailyRetentionSummary.report-meta.xml,A,Report LogReports/LogEntryDailyRetentionSummary.report-meta.xml,,,log,📰
reports/LogReports/LogEntryDailySummary.report-meta.xml,A,Report LogReports/LogEntryDailySummary.report-meta.xml,,,log,📰
reports/LogReports/LogEntryDetails.report-meta.xml,A,Report LogReports/LogEntryDetails.report-meta.xml,,,log,📰
reports/LogReports/LogEntryOriginSummary.report-meta.xml,A,Report LogReports/LogEntryOriginSummary.report-meta.xml,,,log,📰
reports/LogReports/LogEntryScenarioSummary.report-meta.xml,A,Report LogReports/LogEntryScenarioSummary.report-meta.xml,,,log,📰
reports/LogReports/LogEntrySummary.report-meta.xml,A,Report LogReports/LogEntrySummary.report-meta.xml,,,log,📰
reports/LogReports/LogEntryTagDetails.report-meta.xml,A,Report LogReports/LogEntryTagDetails.report-meta.xml,,,log,📰
reports/unfiled$public/flow_orchestration_log_ootb_report_two_four_eight.report-meta.xml,A,Report unfiled$public/flow_orchestration_log_ootb_report_two_four_eight.report-meta.xml,,,log,📰
reports/unfiled$public/flow_orchestration_run_ootb_report_two_four_eight.report-meta.xml,A,Report unfiled$public/flow_orchestration_run_ootb_report_two_four_eight.report-meta.xml,,,log,📰
reports/unfiled$public/flow_orchestration_stage_run_ootb_report_two_four_eight.report-meta.xml,A,Report unfiled$public/flow_orchestration_stage_run_ootb_report_two_four_eight.report-meta.xml,,,log,📰
reports/unfiled$public/flow_orchestration_step_run_ootb_report_two_four_eight.report-meta.xml,A,Report unfiled$public/flow_orchestration_step_run_ootb_report_two_four_eight.report-meta.xml,,,log,📰
reports/unfiled$public/flow_orchestration_work_item_ootb_report_two_four_eight.report-meta.xml,A,Report unfiled$public/flow_orchestration_work_item_ootb_report_two_four_eight.report-meta.xml,,,log,📰
reports/unfiled$public/flow_screen_prebuilt_report.report-meta.xml,A,Report unfiled$public/flow_screen_prebuilt_report.report-meta.xml,,,log,📰
roles/CEO.role-meta.xml,A,Role CEO,,,log,📰
roles/CFO.role-meta.xml,A,Role CFO,,,log,📰
roles/COO.role-meta.xml,A,Role COO,,,log,📰
roles/ChannelSalesTeam.role-meta.xml,A,Role ChannelSalesTeam,,,log,📰
roles/CustomerSupportInternational.role-meta.xml,A,Role CustomerSupportInternational,,,log,📰
roles/CustomerSupportNorthAmerica.role-meta.xml,A,Role CustomerSupportNorthAmerica,,,log,📰
roles/DirectorChannelSales.role-meta.xml,A,Role DirectorChannelSales,,,log,📰
roles/DirectorDirectSales.role-meta.xml,A,Role DirectorDirectSales,,,log,📰
roles/EasternSalesTeam.role-meta.xml,A,Role EasternSalesTeam,,,log,📰
roles/InstallationRepairServices.role-meta.xml,A,Role InstallationRepairServices,,,log,📰
roles/MarketingTeam.role-meta.xml,A,Role MarketingTeam,,,log,📰
roles/SVPCustomerServiceSupport.role-meta.xml,A,Role SVPCustomerServiceSupport,,,log,📰
roles/SVPHumanResources.role-meta.xml,A,Role SVPHumanResources,,,log,📰
roles/SVPSalesMarketing.role-meta.xml,A,Role SVPSalesMarketing,,,log,📰
roles/VPInternationalSales.role-meta.xml,A,Role VPInternationalSales,,,log,📰
roles/VPMarketing.role-meta.xml,A,Role VPMarketing,,,log,📰
roles/VPNorthAmericanSales.role-meta.xml,A,Role VPNorthAmericanSales,,,log,📰
roles/WesternSalesTeam.role-meta.xml,A,Role WesternSalesTeam,,,log,📰
serviceChannels/sfdc_livemessage.serviceChannel-meta.xml,A,ServiceChannel sfdc_livemessage,,,log,📰
serviceChannels/sfdc_phone.serviceChannel-meta.xml,A,ServiceChannel sfdc_phone,,,log,📰
settings/AIReplyRecommendations.settings-meta.xml,A,Settings AIReplyRecommendations,,,log,📰
settings/Account.settings-meta.xml,A,Settings Account,,,log,📰
settings/AccountIntelligence.settings-meta.xml,A,Settings AccountIntelligence,,,log,📰
settings/Actions.settings-meta.xml,A,Settings Actions,,,log,📰
settings/Activities.settings-meta.xml,A,Settings Activities,,,log,📰
settings/Address.settings-meta.xml,A,Settings Address,,,log,📰
settings/AgentPlatform.settings-meta.xml,A,Settings AgentPlatform,,,log,📰
settings/AgentforceForDevelopers.settings-meta.xml,A,Settings AgentforceForDevelopers,,,log,📰
settings/Ai4m.settings-meta.xml,A,Settings Ai4m,,,log,📰
settings/Analytics.settings-meta.xml,A,Settings Analytics,,,log,📰
settings/Apex.settings-meta.xml,A,Settings Apex,,,log,📰
settings/AppAnalytics.settings-meta.xml,A,Settings AppAnalytics,,,log,📰
settings/AppExperience.settings-meta.xml,A,Settings AppExperience,,,log,📰
settings/Blockchain.settings-meta.xml,A,Settings Blockchain,,,log,📰
settings/Bot.settings-meta.xml,A,Settings Bot,,,log,📰
settings/BusinessHours.settings-meta.xml,A,Settings BusinessHours,,,log,📰
settings/Campaign.settings-meta.xml,A,Settings Campaign,,,log,📰
settings/Case.settings-meta.xml,A,Settings Case,,,log,📰
settings/Chatter.settings-meta.xml,A,Settings Chatter,,,log,📰
settings/ChatterEmailsMD.settings-meta.xml,A,Settings ChatterEmailsMD,,,log,📰
settings/CodeBuilder.settings-meta.xml,A,Settings CodeBuilder,,,log,📰
settings/CollectionsDashboard.settings-meta.xml,A,Settings CollectionsDashboard,,,log,📰
settings/Commerce.settings-meta.xml,A,Settings Commerce,,,log,📰
settings/Communities.settings-meta.xml,A,Settings Communities,,,log,📰
settings/Company.settings-meta.xml,A,Settings Company,,,log,📰
settings/ConnectedApp.settings-meta.xml,A,Settings ConnectedApp,,,log,📰
settings/Content.settings-meta.xml,A,Settings Content,,,log,📰
settings/Contract.settings-meta.xml,A,Settings Contract,,,log,📰
settings/ConversationServiceIntegration.settings-meta.xml,A,Settings ConversationServiceIntegration,,,log,📰
settings/ConversationalIntelligence.settings-meta.xml,A,Settings ConversationalIntelligence,,,log,📰
settings/Currency.settings-meta.xml,A,Settings Currency,,,log,📰
settings/CustomAddressField.settings-meta.xml,A,Settings CustomAddressField,,,log,📰
settings/CustomerDataPlatform.settings-meta.xml,A,Settings CustomerDataPlatform,,,log,📰
settings/CustomizablePropensityScoring.settings-meta.xml,A,Settings CustomizablePropensityScoring,,,log,📰
settings/DataDotCom.settings-meta.xml,A,Settings DataDotCom,,,log,📰
settings/Deployment.settings-meta.xml,A,Settings Deployment,,,log,📰
settings/DevHub.settings-meta.xml,A,Settings DevHub,,,log,📰
settings/Discovery.settings-meta.xml,A,Settings Discovery,,,log,📰
settings/DocumentChecklist.settings-meta.xml,A,Settings DocumentChecklist,,,log,📰
settings/DxGlobalTerms.settings-meta.xml,A,Settings DxGlobalTerms,,,log,📰
settings/DynamicForms.settings-meta.xml,A,Settings DynamicForms,,,log,📰
settings/EAC.settings-meta.xml,A,Settings EAC,,,log,📰
settings/EinsteinAI.settings-meta.xml,A,Settings EinsteinAI,,,log,📰
settings/EinsteinCopilot.settings-meta.xml,A,Settings EinsteinCopilot,,,log,📰
settings/EinsteinDocumentCapture.settings-meta.xml,A,Settings EinsteinDocumentCapture,,,log,📰
settings/EinsteinGpt.settings-meta.xml,A,Settings EinsteinGpt,,,log,📰
settings/EmailAdministration.settings-meta.xml,A,Settings EmailAdministration,,,log,📰
settings/EmailIntegration.settings-meta.xml,A,Settings EmailIntegration,,,log,📰
settings/EmailTemplate.settings-meta.xml,A,Settings EmailTemplate,,,log,📰
settings/EmployeeFieldAccess.settings-meta.xml,A,Settings EmployeeFieldAccess,,,log,📰
settings/EmployeeUser.settings-meta.xml,A,Settings EmployeeUser,,,log,📰
settings/EncryptionKey.settings-meta.xml,A,Settings EncryptionKey,,,log,📰
settings/EnhancedNotes.settings-meta.xml,A,Settings EnhancedNotes,,,log,📰
settings/Entitlement.settings-meta.xml,A,Settings Entitlement,,,log,📰
settings/Essentials.settings-meta.xml,A,Settings Essentials,,,log,📰
settings/Event.settings-meta.xml,A,Settings Event,,,log,📰
settings/Evf.settings-meta.xml,A,Settings Evf,,,log,📰
settings/ExperienceBundle.settings-meta.xml,A,Settings ExperienceBundle,,,log,📰
settings/ExternalClientApp.settings-meta.xml,A,Settings ExternalClientApp,,,log,📰
settings/FieldService.settings-meta.xml,A,Settings FieldService,,,log,📰
settings/FileUploadAndDownloadSecurity.settings-meta.xml,A,Settings FileUploadAndDownloadSecurity,,,log,📰
settings/FilesConnect.settings-meta.xml,A,Settings FilesConnect,,,log,📰
settings/Flow.settings-meta.xml,A,Settings Flow,,,log,📰
settings/Forecasting.settings-meta.xml,A,Settings Forecasting,,,log,📰
settings/Formula.settings-meta.xml,A,Settings Formula,,,log,📰
settings/GoogleApps.settings-meta.xml,A,Settings GoogleApps,,,log,📰
settings/HerokuAppLink.settings-meta.xml,A,Settings HerokuAppLink,,,log,📰
settings/HighVelocitySales.settings-meta.xml,A,Settings HighVelocitySales,,,log,📰
settings/Ideas.settings-meta.xml,A,Settings Ideas,,,log,📰
settings/IdentityProvider.settings-meta.xml,A,Settings IdentityProvider,,,log,📰
settings/IncidentMgmt.settings-meta.xml,A,Settings IncidentMgmt,,,log,📰
settings/Industries.settings-meta.xml,A,Settings Industries,,,log,📰
settings/IndustriesEinsteinFeature.settings-meta.xml,A,Settings IndustriesEinsteinFeature,,,log,📰
settings/IndustriesUnifiedInventory.settings-meta.xml,A,Settings IndustriesUnifiedInventory,,,log,📰
settings/InsuranceBrokerage.settings-meta.xml,A,Settings InsuranceBrokerage,,,log,📰
settings/InvLatePymntRiskCalc.settings-meta.xml,A,Settings InvLatePymntRiskCalc,,,log,📰
settings/Inventory.settings-meta.xml,A,Settings Inventory,,,log,📰
settings/InvocableAction.settings-meta.xml,A,Settings InvocableAction,,,log,📰
settings/Knowledge.settings-meta.xml,A,Settings Knowledge,,,log,📰
settings/KnowledgeGeneration.settings-meta.xml,A,Settings KnowledgeGeneration,,,log,📰
settings/Language.settings-meta.xml,A,Settings Language,,,log,📰
settings/LeadConfig.settings-meta.xml,A,Settings LeadConfig,,,log,📰
settings/LightningExperience.settings-meta.xml,A,Settings LightningExperience,,,log,📰
settings/LiveAgent.settings-meta.xml,A,Settings LiveAgent,,,log,📰
settings/LiveMessage.settings-meta.xml,A,Settings LiveMessage,,,log,📰
settings/Macro.settings-meta.xml,A,Settings Macro,,,log,📰
settings/MailMerge.settings-meta.xml,A,Settings MailMerge,,,log,📰
settings/Meetings.settings-meta.xml,A,Settings Meetings,,,log,📰
settings/Mobile.settings-meta.xml,A,Settings Mobile,,,log,📰
settings/MyDomain.settings-meta.xml,A,Settings MyDomain,,,log,📰
settings/Name.settings-meta.xml,A,Settings Name,,,log,📰
settings/Notifications.settings-meta.xml,A,Settings Notifications,,,log,📰
settings/OauthOidc.settings-meta.xml,A,Settings OauthOidc,,,log,📰
settings/ObjectLinking.settings-meta.xml,A,Settings ObjectLinking,,,log,📰
settings/OmniChannel.settings-meta.xml,A,Settings OmniChannel,,,log,📰
settings/OmniChannelPricing.settings-meta.xml,A,Settings OmniChannelPricing,,,log,📰
settings/OmniStudio.settings-meta.xml,A,Settings OmniStudio,,,log,📰
settings/Opportunity.settings-meta.xml,A,Settings Opportunity,,,log,📰
settings/Order.settings-meta.xml,A,Settings Order,,,log,📰
settings/OrderManagement.settings-meta.xml,A,Settings OrderManagement,,,log,📰
settings/Org.settings-meta.xml,A,Settings Org,,,log,📰
settings/Pardot.settings-meta.xml,A,Settings Pardot,,,log,📰
settings/PardotEinstein.settings-meta.xml,A,Settings PardotEinstein,,,log,📰
settings/PartyDataModel.settings-meta.xml,A,Settings PartyDataModel,,,log,📰
settings/PathAssistant.settings-meta.xml,A,Settings PathAssistant,,,log,📰
settings/Payments.settings-meta.xml,A,Settings Payments,,,log,📰
settings/PaymentsManagementEnabled.settings-meta.xml,A,Settings PaymentsManagementEnabled,,,log,📰
settings/Picklist.settings-meta.xml,A,Settings Picklist,,,log,📰
settings/PlatformEncryption.settings-meta.xml,A,Settings PlatformEncryption,,,log,📰
settings/PlatformEvent.settings-meta.xml,A,Settings PlatformEvent,,,log,📰
settings/Portals.settings-meta.xml,A,Settings Portals,,,log,📰
settings/PredictionBuilder.settings-meta.xml,A,Settings PredictionBuilder,,,log,📰
settings/Privacy.settings-meta.xml,A,Settings Privacy,,,log,📰
settings/PrmCore.settings-meta.xml,A,Settings PrmCore,,,log,📰
settings/Product.settings-meta.xml,A,Settings Product,,,log,📰
settings/ProductDiscovery.settings-meta.xml,A,Settings ProductDiscovery,,,log,📰
settings/QuickText.settings-meta.xml,A,Settings QuickText,,,log,📰
settings/Quote.settings-meta.xml,A,Settings Quote,,,log,📰
settings/RealTimeEvent.settings-meta.xml,A,Settings RealTimeEvent,,,log,📰
settings/RecommendationBuilder.settings-meta.xml,A,Settings RecommendationBuilder,,,log,📰
settings/RecordPage.settings-meta.xml,A,Settings RecordPage,,,log,📰
settings/ReleaseMgmt.settings-meta.xml,A,Settings ReleaseMgmt,,,log,📰
settings/RetailExecution.settings-meta.xml,A,Settings RetailExecution,,,log,📰
settings/Sandbox.settings-meta.xml,A,Settings Sandbox,,,log,📰
settings/SceGlobalModelOptOut.settings-meta.xml,A,Settings SceGlobalModelOptOut,,,log,📰
settings/Schema.settings-meta.xml,A,Settings Schema,,,log,📰
settings/Search.settings-meta.xml,A,Settings Search,,,log,📰
settings/Security.settings-meta.xml,A,Settings Security,,,log,📰
settings/SecurityHub.settings-meta.xml,A,Settings SecurityHub,,,log,📰
settings/ServiceAIRecommendations.settings-meta.xml,A,Settings ServiceAIRecommendations,,,log,📰
settings/ServiceCloudVoice.settings-meta.xml,A,Settings ServiceCloudVoice,,,log,📰
settings/ServiceItsmIntelligenceUdd.settings-meta.xml,A,Settings ServiceItsmIntelligenceUdd,,,log,📰
settings/ServiceSetupAssistant.settings-meta.xml,A,Settings ServiceSetupAssistant,,,log,📰
settings/Sharing.settings-meta.xml,A,Settings Sharing,,,log,📰
settings/Site.settings-meta.xml,A,Settings Site,,,log,📰
settings/SourceTracking.settings-meta.xml,A,Settings SourceTracking,,,log,📰
settings/SubscriptionManagement.settings-meta.xml,A,Settings SubscriptionManagement,,,log,📰
